symbol,previousClose,open,dividendYield,dividendPerShare,exDividendDate,change,changeInPercent,lastTradeDate,daysLow,daysHigh,lastTradePriceOnly,52WeekHigh,52WeekLow,marketCapitalization,sharesOwned,stockExchange,volume,earningsPerShare,epsEstimateCurrentYear,bookValue,ebitda,pricePerSales,pricePerBook,peRatio,pegRatio,pricePerEpsEstimateCurrentYear,pricePerEpsEstimateNextYear,shortRatio
MP1,2.48,2.5,,,,-0.08,-0.0323,30/1/17,2.33,2.5,2.4,3.8,1.55,168000000,,ASX,68738,-0.39,,0.25,-20870000,59.39,10.12,,0,,,0
MPE,0.001,0.001,,,,0,0,30/1/17,0.001,0.001,0.001,0.003,0.001,882375,,ASX,500000,-0.008,,0.003,-673590,,0.333,,0,,,0
MPL,2.72,2.7,,,9/6/16,-0.03,-0.011,30/1/17,2.68,2.71,2.69,3.32,2.36,7410000000,,ASX,2604630,0.15,,0.57,572800000,1.1,4.75,17.7,0,,,0
MPO,0.14,0.14,,,,0,0.037,30/1/17,0.14,0.14,0.14,0.17,0.12,34870000,,ASX,134469,0,0.02,0.24,0,,0.57,35,0,,,0
MQA,5.02,4.99,3.8,0.14,9/21/2016,-0.04,-0.008,30/1/17,4.92,5.16,4.98,6,4.05,2580000000,,ASX,1895216,0.19,0.15,1.66,0,652.54,3.02,26.07,1.1,33.2,20.75,0
MQG,85.77,85.49,5.43,3.4,11/8/16,-1.28,-0.0149,30/1/17,84.1,85.92,84.49,89.49,58.28,27080000000,,ASX,579820,5.95,6.16,46.55,0,2.7,1.84,14.2,2.43,13.72,13.2,0
MRD,0.008,0.008,,,,0,0,30/1/17,0.008,0.008,0.008,0.026,0.006,8470000,,ASX,3112400,-0.002,,0.002,-2860000,457.646,4,,0,,,0
MRG,1.25,1.25,,,,0.01,0.008,30/1/17,1.25,1.27,1.26,1.37,1.25,109730000,,ASX,58361,0.03,,0.34,7200000,7.83,3.65,42,0,,,0
MRM,0.285,0.285,0,0,9/4/15,0,0,30/1/17,0.285,0.29,0.285,0.51,0.265,106330000,,ASX,70387,-0.386,-0.12,1.7,74550000,0.221,0.168,,0.23,,,0
MRP,0.085,0.085,,,,0.004,0.04706,30/1/17,0.083,0.09,0.089,0.125,0.071,28230000,,ASX,141329,-0.021,,0.082,-2820000,182.962,1.037,,0,,,0
MRQ,0.016,0.016,,,,0.001,0.0625,30/1/17,0.016,0.017,0.017,0.055,0.004,2310000,,ASX,3278037,-0.012,,0.026,-618282,584.22,0.615,,0,,,0
MRV,0.004,0.004,,,,0,0,30/1/17,0.004,0.004,0.004,0.006,0.003,7320000,,ASX,200000,-0.001,,0.006,-1530000,86.009,0.667,,0,,,0
MSB,1.61,1.62,,,,0.01,0.0062,30/1/17,1.6,1.63,1.62,3.03,1.01,612070000,,ASX,226638,-0.03,-0.22,1.35,-61030000,17.17,1.19,,21.38,,,0
MSG,0.027,0.027,,,,-0.001,-0.03704,30/1/17,0.026,0.027,0.026,0.067,0.021,5240000,,ASX,217685,-0.044,,0.009,-1220000,0.46,3,,0,,,0
MSM,0.22,0.23,,,,0,0,30/1/17,0.22,0.23,0.22,0.4,0.08,66950000,,ASX,120655,-0.05,,0.01,0,,14.67,,0,,,0
MSP,0.029,0.026,,,,-0.003,-0.10345,30/1/17,0.026,0.026,0.026,0.043,0.016,10670000,,ASX,40304,-0.003,,0.022,-1360000,2.713,1.318,,0,,,0
MSR,0.004,0.005,,,,0.001,0.25,30/1/17,0.005,0.006,0.005,0.006,0.001,10610000,,ASX,87453666,-0.019,,0.006,-1800000,282.946,0.667,,0,,,0
MSV,0.034,0.034,,,3/30/2012,0,0,30/1/17,0.033,0.034,0.034,0.046,0.013,50200000,,ASX,829009,-0.004,0,0.013,553677,1.523,2.615,,0,,,0
MTB,0.011,0.012,,,,0,0,30/1/17,0.011,0.012,0.011,0.023,0.005,2020000,,ASX,1075155,-0.002,,-0.017,-264896,10566.737,,,0,,,0
MTH,0.005,0.005,,,,0,0,30/1/17,0.005,0.005,0.005,0.02,0.004,2830000,,ASX,9604341,-0.006,,0.003,-452069,63.412,1.667,,0,,,0
MTL,0.023,0.024,,,,0.001,0.04348,30/1/17,0.024,0.024,0.024,0.085,0.023,4000000,,ASX,10000,-0.027,,0.019,-3340000,32.481,1.211,,0,,,0
MTM,0.25,0.25,,,,0,0,30/1/17,0.25,0.25,0.25,0.35,0.22,33710000,,ASX,12000,-0.03,,0.17,-3130000,2.07,1.45,,0,,,0
MTO,3.91,4.07,,,,0.16,0.0409,30/1/17,3.95,4.09,4.07,4.38,2.5,154460000,,ASX,7610,0.19,0.23,0.93,10890000,0.75,4.22,21.76,0.81,17.7,16.28,0
MTR,2.71,2.72,,,8/25/2016,-0.02,-0.0074,30/1/17,2.69,2.74,2.69,4.95,2.69,798260000,,ASX,2170001,0.14,0.18,1.56,89820000,1.33,1.74,19.64,2.24,14.94,13.45,0
MTS,2.16,2.13,0,0,12/4/14,-0.03,-0.0139,30/1/17,2.12,2.15,2.13,2.38,1.55,1990000000,,ASX,1829894,0.18,0.19,1.63,190000000,0.15,1.32,11.77,3.98,11.21,10.14,0
MUA,0.81,0.81,,,,-0.005,-0.00617,30/1/17,0.8,0.81,0.805,1.25,0.77,168100000,,ASX,93545,0.026,0.05,0.181,11050000,6.697,4.475,30.962,0,16.1,11.5,0
MUS,0.067,0.068,,,,-0.006,-0.08955,30/1/17,0.061,0.07,0.061,0.12,0.02,19750000,,ASX,31508727,-0.082,,0.092,-3860000,,0.728,,0,,,0
MVA,19.4,19.4,,,,-0.13,-0.0067,30/1/17,19.27,19.4,19.27,22.98,18.24,,,ASX,1469,,,0,,,,,0,,,
MVB,27.44,27.51,,,,-0.08,-0.0029,30/1/17,27.2,27.51,27.36,28.87,21.72,,,ASX,16659,,,0,,,,,0,,,
MVE,23.85,23.7,,,,-0.15,-0.0063,30/1/17,23.7,23.7,23.7,24.54,7.67,,,ASX,918,,,0,,,,,0,,,
MVF,1.88,1.855,,,9/6/16,-0.035,-0.01862,30/1/17,1.84,1.885,1.845,2.55,1.415,434300000,,ASX,326677,0.122,0.13,0.658,49080000,2.827,2.857,15.123,1.65,14.192,13.179,0
MVP,5.1,5.05,,,9/1/16,0.08,0.0157,30/1/17,5.03,5.18,5.18,6.85,3.65,300230000,,ASX,23163,0.03,0.07,0.33,3940000,19.11,15.55,191.85,0,74,43.17,0
MVR,20.8,20.72,,,,-0.08,-0.0038,30/1/17,20.72,20.72,20.72,20.94,12.91,,,ASX,172,,,0,,,,,0,,,
MVS,17.47,17.5,,,,-0.04,-0.0023,30/1/17,17.39,17.5,17.43,18.59,14.6,,,ASX,59080,,,0,,,,,0,,,
MVT,0.17,0.17,,,,-0.005,-0.02941,30/1/17,0.165,0.17,0.165,0.18,0.125,46200000,,ASX,97934,0.007,,0.165,4770000,7.139,1.03,23.571,0,,,0
MVW,24.97,24.85,,,,-0.2,-0.008,30/1/17,24.72,24.85,24.77,25.91,19.48,,,ASX,123811,,,0,,,,,0,,,
MWR,0.73,0.73,,,9/21/2015,0,0,30/1/17,0.73,0.73,0.73,1.1,0.5,6320000,,ASX,685,0.06,,0.54,181958,2.46,1.36,13.04,0,,,0
MWY,2.6,2.56,,,,0.04,0.0154,30/1/17,2.56,2.64,2.64,2.64,2.28,,,ASX,68457,,0.22,0,31100000,,,,-1.71,12,10.56,0
MX1,0.44,0.44,,,,-0.02,-0.0455,30/1/17,0.41,0.44,0.42,0.57,0.29,50150000,,ASX,254131,-0.17,-0.04,0.15,-7840000,58.9,2.88,,0,,,0
MXC,0.039,0.039,,,,0,0,30/1/17,0.037,0.041,0.039,0.083,0.023,,,ASX,3836171,-0.015,,0,0,,,,0,,,0
MXI,0.56,0.61,,,3/23/2016,0.025,0.04464,30/1/17,0.585,0.61,0.585,0.65,0.4,108270000,,ASX,41594,0.028,0.07,0.656,16830000,0.305,0.854,20.893,0.19,8.357,8.357,0
MXR,0.003,0.003,,,,0,0,30/1/17,0.003,0.003,0.003,0.007,0.001,5650000,,ASX,5500000,-0.001,,0.003,-432810,335.296,1,,0,,,0
MXUPA,72.1,,,,,-0.1,-0.0014,30/1/17,71.85,72,72,73.1,66.55,,,ASX,1703,6.14,,0,,,,,0,,,
MYO,3.53,3.5,,,3/9/16,-0.08,-0.0227,30/1/17,3.4,3.52,3.45,4.09,2.63,2020000000,,ASX,4344013,0.08,0.16,1.47,123050000,5.97,2.39,42.07,2.07,21.56,19.17,0
MYR,1.25,1.25,,,9/28/2016,-0.03,-0.0279,30/1/17,1.22,1.25,1.22,1.46,0.98,1000000000,,ASX,2363394,0.08,0.09,1.35,179100000,0.37,0.93,15.84,1.21,13.56,12.2,0
MYS,4.5,4.5,,,9/1/16,0.03,0.0067,30/1/17,4.49,4.56,4.53,4.59,3.8,397980000,,ASX,23291,0.32,0.37,3.41,0,3.24,1.32,13.98,3.02,12.24,11.62,0
MYX,1.28,1.29,,,10/25/2010,-0.03,-0.0272,30/1/17,1.23,1.29,1.25,2.11,1.06,1010000000,,ASX,8203710,0.05,0.08,0.45,64960000,3.89,2.86,27.17,0.99,15.62,13.89,0
MZI,0.28,0.28,,,,0,0.0182,30/1/17,0.28,0.28,0.28,0.4,0.21,57080000,,ASX,79072,-0.17,-0.04,0.13,-7890000,3.23,2.1,,0,,4,0
MZN,0.027,0.026,,,,0,0,30/1/17,0.026,0.027,0.027,0.033,0.005,31460000,,ASX,3999788,-0.004,,0.006,-3290000,819.359,4.5,,0,,,0
NAB,30.68,30.59,9.2,2.12,11/4/16,-0.14,-0.0046,30/1/17,30.25,30.65,30.54,32.1,23.82,80850000000,,ASX,2607774,0.16,2.4,19.01,0,4.69,1.61,197.03,5.89,12.72,12.52,0
NAC,1.13,1.14,,,4/19/2016,0.01,0.0088,30/1/17,1.14,1.14,1.14,1.22,0.95,33510000,,ASX,130855,0.17,,1.14,0,4.37,0.99,6.59,0,,,0
NAE,0.031,0.031,,,,0.001,0.03226,30/1/17,0.03,0.033,0.032,0.041,0.003,10990000,,ASX,3263807,0,,0.016,8827,11.271,1.937,,0,,,0
NAN,3.04,3.02,,,,-0.07,-0.023,30/1/17,2.97,3.02,2.97,3.6,1.72,878920000,,ASX,520860,0,0.05,0.19,792999,21.02,15.92,,0.11,59.4,33,0
NBL,1.47,1.47,,,3/7/14,0,0.0034,30/1/17,1.47,1.47,1.47,1.89,0.71,57450000,,ASX,48322,0.06,-0.01,0.31,5480000,0.53,4.79,24.1,0,,,0
NCC,1.35,1.34,,,3/24/2015,0.01,0.0074,30/1/17,1.33,1.36,1.36,1.43,0.88,,,ASX,97627,0.17,,0,0,,,,0,,,0
NCK,6.56,6.56,,,2/29/2016,0.04,0.0061,30/1/17,6.55,6.65,6.6,6.65,3.93,534600000,,ASX,137711,0.32,0.39,0.71,39540000,2.62,9.19,20.43,0.83,16.92,15.35,0
NCM,21.18,21.21,0.96,0.15,9/21/2016,0.27,0.0127,30/1/17,21.21,21.49,21.45,27.2,12.64,16420000000,,ASX,2047253,0.43,0.74,9.2,1330000000,4.92,2.3,49.88,0.61,28.99,23.57,0
NDO,0.07,0.072,,,,0.002,0.02857,30/1/17,0.072,0.072,0.072,0.233,0.045,3150000,,ASX,2840,-0.948,0,0.704,4190000,0.072,0.099,,0,,,0
NDQ,11.86,11.9,,,,-0.11,-0.0093,30/1/17,11.75,11.9,11.75,12.01,9.6,,,ASX,3602,,,0,,,,,0,,,
NEA,0.605,0.61,,,10/14/2008,0,0,30/1/17,0.605,0.62,0.605,0.965,0.325,215530000,,ASX,331384,-0.02,0,0.052,-4110000,6.979,11.635,,0,,60.5,0
NEC,1.03,1.02,,,9/5/16,-0.005,-0.00485,30/1/17,1.015,1.03,1.025,1.7,0.845,890390000,,ASX,1015247,0.369,0.12,1.42,149630000,0.696,0.725,2.778,-1.34,8.542,8.542,0
NEN,0.22,0.22,,,,0,0,30/1/17,0.22,0.22,0.22,0.33,0.2,11480000,,ASX,116117,0.01,0,0.38,1160000,9.63,0.59,14.67,0,,,0
NEU,0.068,0.069,,,,0.003,0.04412,30/1/17,0.068,0.071,0.071,0.13,0.041,125460000,,ASX,3852678,-0.009,-0.01,0.004,-17130000,538.817,17,,0,,7.1,0
NGE,0.39,0.39,,,,0,0,30/1/17,0.39,0.39,0.39,0.52,0.34,16650000,,ASX,74504,-0.95,0,0.45,-368999,13.54,0.86,,0,,,0
NHC,1.64,1.64,3.61,0.04,10/17/2016,-0.01,-0.0091,30/1/17,1.62,1.65,1.63,2.13,1.21,1350000000,,ASX,52370,-0.06,0.15,2.11,80400000,2.57,0.78,,0.82,10.87,10.19,0
NHF,4.62,4.62,,,9/8/16,-0.05,-0.0108,30/1/17,4.55,4.62,4.57,5.05,3.18,2000000000,,ASX,196996,0.21,0.24,0.88,148360000,1.07,5.23,21.56,2.6,19.04,17.58,0
NHL,0.036,0.036,,,,0,0,30/1/17,0.036,0.036,0.036,0.061,0.036,,,ASX,32937,,,0,0,,,,0,,,0
NIU,0.007,0.006,,,9/17/2008,-0.001,-0.14286,30/1/17,0.006,0.007,0.006,0.009,0.001,8850000,,ASX,5051429,-0.001,,0.002,-1110000,9.298,3.5,,0,,,0
NML,0.046,0.045,,,,-0.002,-0.04348,30/1/17,0.042,0.046,0.044,0.081,0.01,4760000,,ASX,651739,-0.028,,0.04,-401226,,1.15,,0,,,0
NMM,0.115,0.125,,,,0.01,0.08696,30/1/17,0.125,0.125,0.125,0.155,0.02,15720000,,ASX,35000,-0.008,,0.011,0,3061.844,10.455,,0,,,0
NMT,0.4,0.39,,,,-0.01,-0.0127,30/1/17,0.38,0.4,0.39,0.52,0.16,218040000,,ASX,858480,0.16,,0.16,-5080000,,2.47,2.5,0,,,0
NOR,0.028,0.028,,,,0,0,30/1/17,0.028,0.028,0.028,0.074,0.019,27130000,,ASX,2223085,-0.02,0,0.003,-16650000,35.956,9.333,,0,,,0
NOV,0.17,0.17,,,,0,0,30/1/17,0.17,0.17,0.17,0.26,0.1,15790000,,ASX,56904,-0.09,,0.05,-4480000,4.08,3.47,,0,,,0
NOX,0.57,0.57,,,,0,-0.0087,30/1/17,0.55,0.57,0.57,0.89,0.13,42850000,,ASX,27634,-0.04,,0,-1050000,,,,0,,,0
NRT,0.085,0.088,,,,0.001,0.01176,30/1/17,0.086,0.088,0.086,0.145,0.079,36960000,,ASX,44603,-0.028,-0.05,0.079,-11720000,11.164,1.076,,0,,,0
NSL,0.036,0.037,,,,0.001,0.02778,30/1/17,0.036,0.037,0.037,0.051,0.006,60200000,,ASX,1747408,-0.006,,0.002,-2230000,,18,,0,,,0
NSR,1.455,1.445,,,6/29/2016,-0.02,-0.01375,30/1/17,1.43,1.45,1.435,1.944,1.347,482770000,,ASX,790381,-0.001,,0.099,49650000,6.019,14.697,,0,,,0
NST,3.75,3.79,2.98,0.09,9/27/2016,0.1,0.0267,30/1/17,3.77,3.89,3.85,5.89,2.87,2310000000,,ASX,5636204,0.25,0.34,0.75,392370000,2.87,4.98,15.34,0.46,11.32,7.7,0
NTC,1.92,1.92,,,12/17/2010,-0.04,-0.0234,30/1/17,1.85,1.93,1.88,3.4,1.65,275100000,,ASX,90275,0.01,0,0.53,3220000,3.31,3.65,125.33,0,,11.75,0
NTI,0.34,0.34,,,,-0.02,-0.0448,30/1/17,0.32,0.34,0.32,0.56,0.23,15980000,,ASX,26196,-0.12,,0.03,-3460000,66.03,11.55,,0,,,0
NTM,0.061,0.061,,,,0,0,30/1/17,0.061,0.061,0.061,0.088,0.006,13080000,,ASX,76470,-0.005,,0.013,-387813,781.209,4.692,,0,,,0
NTU,0.125,0.12,,,,-0.01,-0.08,30/1/17,0.115,0.12,0.115,0.175,0.057,57290000,,ASX,406789,-0.014,-0.01,-0.002,-5730000,546.534,,,0,,,0
NUF,9.06,8.99,,,10/13/2016,-0.06,-0.0066,30/1/17,8.87,9.02,9,9.67,6.3,2390000000,,ASX,494543,0.06,0.51,5.81,342110000,0.86,1.56,147.54,0.83,17.65,14.52,0
NUH,0.11,0.11,,,,0,0,30/1/17,0.11,0.12,0.11,0.14,0.03,,,ASX,2243767,,,0,0,,,,0,,,0
NVL,2.17,2.11,,,,-0.08,-0.0369,30/1/17,2.09,2.11,2.09,2.2,1.1,106970000,,ASX,439949,0.03,0.12,0.82,7680000,2.51,2.65,83.6,0,17.42,14.93,0
NVO,0.06,0.061,,,,0.001,0.01667,30/1/17,0.061,0.061,0.061,0.14,0.058,22950000,,ASX,75000,-0.024,,0.021,0,,2.857,,0,,,0
NVT,4.78,4.75,5.83,0.21,8/31/2016,-0.06,-0.0126,30/1/17,4.66,4.77,4.72,6.05,4.51,1750000000,,ASX,518936,0.24,0.24,0.56,166800000,1.76,8.51,19.67,2.21,19.67,17.48,0
NWE,0.003,0.003,,,,0,0,30/1/17,0.003,0.003,0.003,0.004,0.002,6150000,,ASX,45000,-0.001,0,0.002,-1530000,,1.5,,0,,,0
NWH,0.74,0.74,,,10/8/14,-0.01,-0.0135,30/1/17,0.72,0.75,0.73,0.79,0.04,203590000,,ASX,245144,0.08,0.07,0.54,40810000,0.72,1.38,9.48,-0.28,10.43,8.11,0
NWS,16.64,16.4,,,,-0.07,-0.0042,30/1/17,16.39,16.63,16.57,19.96,14.76,9630000000,,ASX,84162,-0.02,0.48,19.83,655000000,1.17,0.84,,4.8,34.52,32.49,0
NWSLV,16.16,16.16,,,3/5/14,0.09,0.0056,30/1/17,16.16,16.28,16.25,19.24,14.41,9450000000,,ASX,1764,-0.02,,19.83,655000000,1.14,0.81,,0,,,0
NWZ,0.004,0.004,,,,0,0,30/1/17,0.004,0.004,0.004,0.036,0.002,5800000,,ASX,2150000,-0.023,,0.007,-10950000,2.088,0.571,,0,,,0
NXT,3.35,3.3,,,,-0.17,-0.0507,30/1/17,3.15,3.3,3.18,4.46,2.26,777840000,,ASX,1929871,0.01,0.05,1.36,26720000,9.18,2.46,397.5,0.55,63.6,63.6,0
NZK,1.33,1.31,,,,-0.03,-0.0226,30/1/17,1.3,1.31,1.3,1.4,1,32850000,,ASX,21358,0.07,,1.06,-12880000,0.41,1.25,17.81,0,,,0
NZM,0.66,0.66,,,10/13/2016,-0.015,-0.02273,30/1/17,0.645,0.66,0.645,0.915,0.46,126430000,,ASX,180202,0.219,,1.031,90310000,0.275,0.64,2.945,0,,,0
OBJ,0.073,0.073,,,,-0.006,-0.08219,30/1/17,0.067,0.073,0.067,0.105,0.055,118920000,,ASX,3712130,-0.002,,0.004,-3460000,85.152,18.25,,0,,,0
OCC,0.465,0.465,,,,-0.03,-0.06452,30/1/17,0.435,0.465,0.435,0.55,0.28,39790000,,ASX,238215,-0.043,,0.053,-5250000,63.823,8.774,,0,,,0
OCL,2.19,2.15,,,9/6/16,-0.04,-0.0183,30/1/17,2.15,2.15,2.15,2.15,1.3,196000000,,ASX,1805,0.06,0.1,0.2,6570000,3.98,11.12,37.72,0.68,21.5,17.92,0
OEC,0.82,0.83,,,,0,-0.0061,30/1/17,0.82,0.83,0.82,0.96,0.45,61770000,,ASX,45200,0.03,0.04,0.4,-7520000,5.34,2.04,30.37,0,20.5,7.45,0
OEL,0.04,0.038,0,0,,-0.001,-0.025,30/1/17,0.038,0.039,0.039,0.063,0.018,46090000,,ASX,307521,-0.017,-0.01,0.019,-19980000,1.745,2.105,,0,,,0
OEX,0.008,0.007,,,,-0.001,-0.125,30/1/17,0.007,0.007,0.007,0.022,0.006,8260000,,ASX,34801,-0.032,0,0.008,-14200000,21.167,1,,0,,,0
OFX,1.74,1.72,,,6/9/16,-0.065,-0.03736,30/1/17,1.67,1.735,1.675,3.25,1.34,407790000,,ASX,537181,0.083,0.1,0.228,29750000,3.735,7.632,20.181,1.83,16.75,12.885,0
OGC,4.27,4.27,,,3/11/05,0.01,0.0023,30/1/17,4.19,4.32,4.28,5.79,2.8,2620000000,,ASX,389887,0.19,0.2,2.16,273640000,4.18,1.97,22.77,0.56,21.4,14.27,0
OIL,0.054,0.054,,,,-0.001,-0.01852,30/1/17,0.053,0.054,0.053,0.062,0.02,16510000,,ASX,243816,-0.006,,-0.003,-2360000,54.302,,,0,,,0
OKU,0.12,0.12,,,,-0.005,-0.04167,30/1/17,0.115,0.12,0.115,0.25,0.065,27660000,,ASX,195343,-0.007,,0.092,0,,1.304,,0,,,0
OML,4.5,4.5,,,8/29/2016,-0.04,-0.0089,30/1/17,4.46,4.52,4.46,5.88,3.72,669650000,,ASX,89237,0.13,0.24,1.69,65190000,2.23,2.67,35.4,0.94,18.58,15.38,0
ONE,6.49,6.5,,,,0.01,0.0015,30/1/17,6.5,6.5,6.5,7.28,3.55,352920000,,ASX,39246,-0.32,-0.29,0.88,-13770000,50.7,7.34,,0,,,0
ONT,7.63,7.63,,,3/9/16,-0.12,-0.0157,30/1/17,7.51,7.63,7.51,7.9,6.55,177820000,,ASX,321,0.32,0.35,1.45,12730000,4.96,5.25,23.32,2.48,21.46,19.26,0
OOK,0.025,0.026,,,,0.001,0.04,30/1/17,0.026,0.027,0.026,0.041,0.019,5460000,,ASX,1211866,0.071,,0.014,0,276.146,1.786,0.366,0,,,0
OPG,0.505,0.505,,,9/12/16,0,0,30/1/17,0.505,0.505,0.505,0.625,0.42,48690000,,ASX,10986,0.146,,0.263,11920000,0.43,1.92,3.459,0,,,0
OPN,0.13,0.13,,,,0,0,30/1/17,0.13,0.13,0.13,0.18,0.12,,,ASX,3900,,,0,0,,,,0,,,0
OPT,0.85,0.85,,,10/11/04,0.01,0.0118,30/1/17,0.85,0.86,0.86,0.92,0.3,129180000,,ASX,141855,-0.04,-0.05,0.1,-7720000,378.13,8.5,,0,,,0
ORA,2.93,2.88,,,2/29/2016,-0.11,-0.0375,30/1/17,2.82,2.9,2.82,3.18,2.14,3360000000,,ASX,5753319,0.14,0.15,1.26,374300000,0.91,2.33,20.29,3.05,18.8,17.62,0
ORE,4.77,4.59,,,,-0.33,-0.0692,30/1/17,4.42,4.68,4.44,5.05,2.18,930090000,,ASX,2760254,-0.12,0.08,0.91,-10850000,64.35,5.24,,-4.08,55.5,31.71,0
ORG,7.34,7.23,0,0,2/23/2016,-0.09,-0.0123,30/1/17,7.19,7.3,7.25,7.41,3.5,12710000000,,ASX,4013970,-0.37,0.29,8.27,1250000000,1.08,0.89,,0.85,25,13.68,0
ORI,19.25,19.01,3.36,0.43,11/10/16,-0.22,-0.0114,30/1/17,18.99,19.17,19.03,19.23,12.04,7130000000,,ASX,1139888,0.92,1.04,7.42,801400000,1.42,2.59,20.68,3.55,18.3,16.84,0
ORL,1.78,1.78,,,4/5/16,0.015,0.00843,30/1/17,1.78,1.8,1.795,2.92,1.61,73080000,,ASX,28075,0.084,0.11,0.877,10960000,0.531,2.03,21.369,1.84,16.318,9.972,0
ORN,0.02,0.02,,,,-0.001,-0.05,30/1/17,0.019,0.02,0.019,0.031,0.01,9030000,,ASX,270631,-0.007,,0.011,-2260000,21.606,1.818,,0,,,0
ORR,0.54,0.54,,,,-0.01,-0.0093,30/1/17,0.53,0.55,0.53,0.74,0.1,91910000,,ASX,443049,-0.03,-0.03,0.11,-3760000,1911.87,4.95,,0,,,0
OSH,7,6.95,0.9,0.05,9/6/16,-0.06,-0.0086,30/1/17,6.88,6.97,6.94,7.74,5.95,10570000000,,ASX,3851235,-0.16,0.08,3.07,849930000,8.18,2.28,,8.68,86.75,31.55,0
OSL,0.105,0.105,,,,0,0,30/1/17,0.105,0.11,0.105,0.25,0.08,48770000,,ASX,407541,-0.012,-0.02,0.032,-5010000,12.71,3.281,,0,,,0
OSP,0.42,0.44,,,,0.03,0.0714,30/1/17,0.44,0.45,0.45,0.51,0.19,69380000,,ASX,229993,-0.08,-0.05,0.04,-11960000,195.74,10.77,,0,,,0
OTW,2.45,2.5,,,,0.1,0.0408,30/1/17,2.5,2.55,2.55,3.2,1.05,110930000,,ASX,8240,0.07,0.1,0.37,5390000,4.47,6.6,34.46,0.72,25.5,18.21,0
OVH,0.56,0.56,,,,0.025,0.04464,30/1/17,0.56,0.585,0.585,0.857,0.5,113000000,,ASX,163120,-0.022,0.01,0.191,-3070000,4.037,2.932,,0,58.5,29.25,0
OVL,0.022,0.02,,,,-0.001,-0.04545,30/1/17,0.02,0.021,0.021,0.028,0.005,14100000,,ASX,3047924,-0.003,,0,-1150000,275.949,,,0,,,0
OVN,0.7,0.7,,,,0,0,30/1/17,0.7,0.7,0.7,1,0.58,50400000,,ASX,15305,-0.05,,0.04,-2240000,93.31,17.5,,0,,,0
OVR,0.01,0.009,,,,-0.001,-0.1,30/1/17,0.009,0.009,0.009,0.013,0.004,3190000,,ASX,4275000,-0.002,,0.007,-303265,,1.429,,0,,,0
OZG,0.175,0.175,,,,0,0,30/1/17,0.175,0.175,0.175,0.175,0.11,,,ASX,650000,0.002,,0,0,,,,0,,,0
OZL,9.16,9.16,2.3,0.15,2/22/2016,-0.08,-0.0087,30/1/17,8.99,9.21,9.08,9.32,3.68,2750000000,,ASX,1269866,0.36,0.35,7.57,510100000,3.13,1.21,25.51,-1.08,25.94,21.12,0
PAA,0.052,0.053,,,,-0.001,-0.01923,30/1/17,0.051,0.053,0.051,0.159,0.048,4720000,,ASX,249628,-0.042,,0.054,-1740000,1.77,0.963,,0,,,0
PAC,5.24,5.25,,,9/6/16,0.01,0.0019,30/1/17,5.23,5.27,5.25,7.18,3.48,147660000,,ASX,24324,-1.72,0.42,6.66,465573,26.3,0.79,,1.18,12.5,10.71,0
PAF,0.94,0.94,,,9/14/2016,0,0,30/1/17,0.94,0.94,0.94,0.98,0.83,,,ASX,21380,,,0,0,,,,0,,,0
PAI,0.925,0.915,,,,-0.02,-0.02162,30/1/17,0.905,0.92,0.905,1,0.875,,,ASX,294833,,,0,0,,,,0,,,0
PAK,0.115,0.115,,,,0,0,30/1/17,0.115,0.115,0.115,0.203,0.025,13360000,,ASX,19437,-0.008,,0.029,0,,3.966,,0,,,0
PAN,0.27,0.25,0,0,3/24/2015,-0.01,-0.037,30/1/17,0.25,0.26,0.26,0.38,0.07,111430000,,ASX,381832,-0.43,-0.02,0.24,-6030000,1.26,1.13,,-0.57,,26,0
PAR,0.42,0.47,,,,0.05,0.119,30/1/17,0.47,0.47,0.47,0.62,0.26,41270000,,ASX,1500,-0.04,,0.13,-3030000,28.58,3.28,,0,,,0
PBP,0.54,0.54,,,9/2/16,-0.02,-0.037,30/1/17,0.52,0.54,0.52,0.57,0.37,27520000,,ASX,54680,0.08,0.02,0.82,5840000,0.44,0.66,6.84,0,,,0
PBT,0.055,0.056,,,,0.001,0.01818,30/1/17,0.056,0.056,0.056,0.15,0.042,29900000,,ASX,238000,-0.014,,0.059,-8560000,5.997,0.932,,0,,,0
PCH,0.006,0.006,,,,0,0,30/1/17,0.006,0.006,0.006,0.06,0.005,1490000,,ASX,1000000,-0.026,,0.001,-2130000,8690.982,6,,0,,,0
PDI,0.012,0.012,,,,0,0,30/1/17,0.012,0.012,0.012,0.024,0.002,15910000,,ASX,200000,-0.008,,0.003,-653662,133.188,4,,0,,,0
PDN,0.13,0.13,,,,0,0,30/1/17,0.12,0.13,0.13,0.27,0.06,222670000,,ASX,13977246,-0.08,-0.02,0.06,-13400000,1.36,2.24,,0.07,,,0
PDZ,0.47,0.47,,,5/9/00,-0.01,-0.0213,30/1/17,0.45,0.47,0.46,0.47,0.09,69740000,,ASX,95579,-0.05,0,0.12,-8490000,229.88,3.98,,0,,,0
PEA,0.7,0.7,,,9/6/16,0,0,30/1/17,0.69,0.71,0.7,0.71,0.35,259070000,,ASX,677531,0.04,0.05,0.37,36900000,5.01,1.89,16.28,2.55,14,14,0
PEK,0.074,0.075,,,,0.001,0.01351,30/1/17,0.075,0.075,0.075,0.086,0.042,34090000,,ASX,80000,-0.039,-1.17,0.059,-6750000,,1.254,,0,,,0
