"symbol","previousClose","open","dividendYield","dividendPerShare","exDividendDate","change","changeInPercent","lastTradeDate","daysLow","daysHigh","lastTradePriceOnly","52WeekHigh","52WeekLow","marketCapitalization","sharesOwned","stockExchange","volume","earningsPerShare","epsEstimateCurrentYear","bookValue","ebitda","pricePerSales","pricePerBook","peRatio","pegRatio","pricePerEpsEstimateCurrentYear","pricePerEpsEstimateNextYear","shortRatio"
"MSB",1.6,1.59,,,,-0.125,-0.07812000000000001,"2017-02-02",1.465,1.605,1.475,3.03,1.012,557290000,,"ASX",791025,-0.029,-0.22,1.349,-61030000,17.062,1.186,,21.38,,,"0.000"
"MSG",0.027,0.027,,,,0,0,"2017-02-02",0.027,0.027,0.027,0.067,0.021,5440000,,"ASX",74627,-0.044,,0.009,-1220000,0.46,3,,0,,,"0.000"
"MSM",0.22,0.22,,,,0.01,0.0455,"2017-02-02",0.22,0.23,0.23,0.4,0.08,69990000,,"ASX",41801,-0.05,,0.01,"0.00",,14.67,,0,,,"0.00"
"MSP",0.026,0.025,,,,-0.002,-0.07692,"2017-02-02",0.024,0.025,0.024,0.043,0.016,9850000,,"ASX",780864,-0.003,,0.022,-1360000,2.432,1.182,,0,,,"0.000"
"MSR",0.005,0.005,,,,0,0,"2017-02-02",0.005,0.005,0.005,0.005,0.001,10610000,,"ASX",3950000,-0.019,,0.006,-1800000,353.682,0.833,,0,,,"0.000"
"MTH",0.005,0.005,,,,-0.001,-0.2,"2017-02-02",0.004,0.005,0.004,0.02,0.004,2270000,,"ASX",700000,-0.006,,0.003,"-452069.00",63.412,1.667,,0,,,"0.000"
"MTM",0.235,0.235,,,,0,0,"2017-02-02",0.235,0.235,0.235,0.35,0.215,31690000,,"ASX",416,-0.026,,0.173,-3130000,1.947,1.358,,0,,,"0.000"
"MTO",4.09,4.09,,,,-0.05,-0.012199999999999999,"2017-02-02",3.99,4.09,4.04,4.38,2.5,153320000,,"ASX",26670,0.19,0.23,0.93,10890000,0.79,4.41,21.6,0.81,17.57,16.16,"0.00"
"MTR",2.85,2.86,,,"8/25/2016",0,0,"2017-02-02",2.8,2.88,2.85,4.95,2.7,845740000,,"ASX",2056413,0.14,0.18,1.56,89820000,1.4,1.83,20.8,2.14,15.83,14.25,"0.00"
"MTS",2.14,2.13,0,0,"12/4/2014",-0.01,-0.004699999999999999,"2017-02-02",2.12,2.17,2.13,2.38,1.55,1990000000,,"ASX",3212399,0.18,0.19,1.63,190000000,0.15,1.31,11.77,3.88,11.21,10.14,"0.00"
"MUA",0.8,0.8,,,,0,0.0063,"2017-02-02",0.79,0.8,0.8,1.25,0.77,167060000,,"ASX",57614,0.03,0.05,0.18,11050000,6.57,4.39,30.77,0,16,11.43,"0.00"
"MUS",0.056,0.064,,,,0.005,0.08929000000000001,"2017-02-02",0.061,0.067,0.061,0.12,0.02,19750000,,"ASX",63128543,-0.082,,0.092,-3860000,,0.609,,0,,,"0.000"
"MVA",19.33,19.3,,,,-0.14,-0.0072,"2017-02-02",19.12,19.31,19.19,22.98,18.24,,,"ASX",3074,,,0,,,,,0,,,
"MVB",27.26,27.3,,,,-0.01,-0.0004,"2017-02-02",27.25,27.3,27.25,28.87,21.72,,,"ASX",1500,,,0,,,,,0,,,
"MVE",23.48,23.57,,,,0,0,"2017-02-02",23.48,23.57,23.48,24.54,7.67,,,"ASX",6076,,,0,,,,,0,,,
"MVF",1.72,1.71,,,"9/6/2016",-0.01,-0.0058,"2017-02-02",1.7,1.74,1.71,2.55,1.41,402530000,,"ASX",972655,0.12,0.13,0.66,49080000,2.59,2.61,14.02,1.44,13.15,12.21,"0.00"
"MVP",5.2,5.23,,,"9/1/2016",-0.07,-0.013500000000000002,"2017-02-02",5.05,5.23,5.13,6.85,3.65,297330000,,"ASX",11058,0.03,0.07,0.33,3940000,19.48,15.85,190,0,73.29,42.75,"0.00"
"MVR",20.69,20.76,,,,0.09,0.0043,"2017-02-02",20.76,20.78,20.78,20.94,12.91,,,"ASX",29912,,,0,,,,,0,,,
"MVS",17.22,17.29,,,,0.07,0.0040999999999999995,"2017-02-02",17.29,17.29,17.29,18.59,14.6,,,"ASX",51,,,0,,,,,0,,,
"MVT",0.165,0.165,,,,0,0,"2017-02-02",0.165,0.165,0.165,0.18,0.125,46200000,,"ASX",51793,0.007,,0.165,4770000,6.929,1,23.571,0,,,"0.000"
"MVW",24.63,24.71,,,,-0.02,-0.0008,"2017-02-02",24.61,24.71,24.61,25.91,19.48,,,"ASX",6411,,,0,,,,,0,,,
"MWY",2.59,2.6,,,,0.03,0.0116,"2017-02-02",2.6,2.62,2.62,2.64,2.28,,,"ASX",127855,,0.22,0,31100000,,,,-1.71,11.91,10.48,"0.00"
"MX1",0.44,0.44,,,,-0.015,-0.034089999999999995,"2017-02-02",0.425,0.45,0.425,0.575,0.29,50750000,,"ASX",33899,-0.167,-0.04,0.153,-7840000,58.901,2.876,,0,,,"0.000"
"MXC",0.037,0.037,,,,0.002,0.05405,"2017-02-02",0.037,0.039,0.039,0.083,0.023,,,"ASX",1931678,-0.015,,0,"0.00",,,,0,,,"0.000"
"MXI",0.6,0.6,,,"3/23/2016",0,0,"2017-02-02",0.6,0.61,0.6,0.65,0.4,111050000,,"ASX",154198,0.03,0.07,0.66,16830000,0.33,0.91,21.43,0.19,8.57,8.57,"0.00"
"MXR",0.003,0.003,,,,0,0,"2017-02-02",0.003,0.003,0.003,0.007,0.001,5650000,,"ASX",1733666,-0.001,,0.003,"-432810.00",335.296,1,,0,,,"0.000"
"MXUPA",72.5,,,,,-0.1,-0.0014000000000000002,"2017-02-02",72.1,72.49,72.4,73.1,66.55,,,"ASX",1958,6.14,,0,,,,,0,,,
"MYE",0.375,0.375,,,"3/11/2015",0,0,"2017-02-02",0.375,0.375,0.375,0.5,0.11,34160000,,"ASX",5663830,-0.144,-0.02,0.483,3380000,0.202,0.776,,-16.88,,,"0.000"
"MYO",3.46,3.38,,,"3/9/2016",-0.01,-0.0029,"2017-02-02",3.38,3.46,3.45,4.09,2.63,2020000000,,"ASX",931291,0.08,0.16,1.47,123050000,5.86,2.35,42.07,2.07,21.56,19.17,"0.00"
"MYQ",0.045,0.046,,,,0.001,0.02222,"2017-02-02",0.046,0.046,0.046,0.097,0.035,3610000,,"ASX",285000,-0.027,,0.057,-2200000,,0.789,,0,,,"0.000"
"MYR",1.205,1.21,,,"9/28/2016",0.02,0.0166,"2017-02-02",1.21,1.24,1.225,1.46,0.98,1010000000,,"ASX",2611723,0.077,0.09,1.349,179100000,0.353,0.893,15.909,1.18,13.611,12.25,"0.000"
"MYS",4.51,4.53,,,"9/1/2016",0.06,0.013300000000000001,"2017-02-02",4.5,4.6,4.57,4.6,3.8,401490000,,"ASX",137841,0.32,0.37,3.41,"0.00",3.24,1.32,14.1,3.02,12.35,11.72,"0.00"
"MYX",1.27,1.27,,,"10/25/2010",-0.01,-0.0079,"2017-02-02",1.24,1.27,1.26,2.11,1.06,1020000000,,"ASX",4092536,0.05,0.08,0.45,64959999.99999999,3.85,2.83,27.39,0.99,15.75,14,"0.00"
"MZM",0.18,0.175,,,,-0.005,-0.02778,"2017-02-02",0.175,0.175,0.175,0.25,0.12,12330000,,"ASX",74165,-0.015,,0.115,-2570000,69.584,1.565,,0,,,"0.000"
"MZN",0.026,0.026,,,,0,0,"2017-02-02",0.026,0.027,0.026,0.033,0.005,30290000,,"ASX",4336026,-0.004,,0.006,-3290000,789.013,4.333,,0,,,"0.000"
"NAB",30.46,30.65,9.2,2.12,"11/4/2016",-0.06,-0.002,"2017-02-02",30.27,30.65,30.4,32.1,23.82,80480000000,,"ASX",3367114,0.16,2.4,19.01,"0.00",4.66,1.6,196.13,5.89,12.67,12.46,"0.00"
"NAC",1.13,1.14,,,"4/19/2016",0.01,0.0088,"2017-02-02",1.14,1.14,1.14,1.22,0.95,33509999.999999996,,"ASX",57200,0.17,,1.14,"0.00",4.37,0.99,6.59,0,,,"0.00"
"NAE",0.031,0.03,,,,0,0,"2017-02-02",0.03,0.031,0.031,0.041,0.003,10650000,,"ASX",1398185,0,,0.016,"8827.00",11.271,1.937,,0,,,"0.000"
"NAG",0.08,0.076,,,,-0.004,-0.05,"2017-02-02",0.076,0.076,0.076,0.24,0.071,26690000,,"ASX",2000,-0.002,,0.018,"-33328.00",62.021,4.444,,0,,,"0.000"
"NAM",0.42,0.42,0,0,"10/15/2014",0,0,"2017-02-02",0.42,0.42,0.42,0.46,0.3,46130000,,"ASX",57000,-0.04,,1.19,6640000,0.13,0.35,,0,,,"0.00"
"NAN",2.88,2.92,,,,0.02,0.0069,"2017-02-02",2.88,2.92,2.9,3.6,1.72,858210000,,"ASX",438136,0,0.05,0.19,"792999.00",19.92,15.08,,0.11,58,32.22,"0.00"
"NBL",1.5,1.52,,,"3/7/2014",0.02,0.013300000000000001,"2017-02-02",1.52,1.52,1.52,1.89,0.71,59400000,,"ASX",51282,0.06,-0.01,0.31,5480000,0.54,4.9,24.92,0,,,"0.00"
"NCC",1.34,1.36,,,"3/24/2015",0.02,0.0149,"2017-02-02",1.35,1.37,1.36,1.43,0.88,,,"ASX",48629,0.17,,0,"0.00",,,,0,,,"0.00"
"NCK",6.59,6.59,,,"2/29/2016",-0.04,-0.0060999999999999995,"2017-02-02",6.46,6.59,6.55,6.61,3.93,530549999.99999994,,"ASX",78998,0.32,0.39,0.71,39540000,2.63,9.23,20.28,0.83,16.79,15.23,"0.00"
"NCM",21.68,21.94,0.96,0.15,"9/21/2016",0.47,0.0217,"2017-02-02",21.76,22.27,22.15,27.2,12.64,16960000000,,"ASX",3454523,0.43,0.75,9.2,1330000000,5.04,2.36,51.51,0.6,29.53,23.82,"0.00"
"NDO",0.072,0.076,,,,0.004,0.05556,"2017-02-02",0.076,0.076,0.076,0.233,0.045,3330000,,"ASX",1600,-0.948,0,0.704,4190000.0000000005,0.074,0.102,,0,,,"0.000"
"NDQ",11.76,11.77,,,,-0.1,-0.0085,"2017-02-02",11.63,11.77,11.66,12.01,9.6,,,"ASX",22051,,,0,,,,,0,,,
"NEA",0.6,0.6,,,"10/14/2008",-0.01,-0.0084,"2017-02-02",0.57,0.61,0.59,0.96,0.32,210190000,,"ASX",1012583,-0.02,0,0.05,-4110000.0000000005,6.86,11.44,,0,,59,"0.00"
"NEC",1.01,1,,,"9/5/2016",0,0,"2017-02-02",1,1.02,1.01,1.7,0.85,877360000,,"ASX",1349162,0.37,0.12,1.42,149630000,0.68,0.71,2.74,-1.34,8.42,8.42,"0.00"
"NEN",0.22,0.22,,,,0,0,"2017-02-02",0.22,0.22,0.22,0.33,0.2,11480000,,"ASX",13400,0.01,0,0.38,1160000,9.63,0.59,14.67,0,,,"0.00"
"NEU",0.073,0.073,,,,0.004,0.05479,"2017-02-02",0.072,0.08,0.077,0.13,0.041,136060000,,"ASX",2730455,-0.009,-0.01,0.004,-17130000,578.436,18.25,,0,,7.7,"0.000"
"NGE",0.39,0.39,,,,0,0,"2017-02-02",0.39,0.39,0.39,0.52,0.34,16649999.999999998,,"ASX",1267,-0.95,0,0.45,"-368999.00",13.54,0.86,,0,,,"0.00"
"NGY",0.05,0.05,,,,0,0,"2017-02-02",0.05,0.05,0.05,0.06,0,57580000,,"ASX",109049,0,,0.04,-2610000,,1.32,,0,,,"0.00"
"NHC",1.6,1.63,3.61,0.04,"10/17/2016",0.005,0.00312,"2017-02-02",1.59,1.64,1.605,2.13,1.21,1330000000,,"ASX",146693,-0.065,0.15,2.106,80400000,2.502,0.76,,0.81,10.7,10.031,"0.000"
"NHF",4.62,4.57,,,"9/8/2016",-0.03,-0.006500000000000001,"2017-02-02",4.56,4.62,4.59,5.05,3.18,2009999999.9999998,,"ASX",182972,0.21,0.24,0.88,148360000,1.07,5.23,21.65,2.49,19.13,17.65,"0.00"
"NHL",0.036,0.037,,,,0.001,0.02778,"2017-02-02",0.037,0.037,0.037,0.061,0.037,,,"ASX",267941,,,0,"0.00",,,,0,,,"0.000"
"NIU",0.005,0.005,,,"9/17/2008",0,0,"2017-02-02",0.005,0.005,0.005,0.009,0.001,7380000,,"ASX",2825000,-0.001,,0.002,-1110000,6.641,2.5,,0,,,"0.000"
"NMI",0.018,0.018,,,,0,0,"2017-02-02",0.018,0.018,0.018,0.024,0.009,19430000,,"ASX",130000,0.003,,0.012,"-442045.00",,1.5,6,0,,,"0.000"
"NML",0.05,0.05,,,,-0.01,-0.11109999999999999,"2017-02-02",0.04,0.05,0.04,0.08,0.01,4330000,,"ASX",417385,-0.03,,0.04,"-401226.00",,1.13,,0,,,"0.00"
"NMT",0.39,0.4,,,,0,0,"2017-02-02",0.38,0.4,0.39,0.52,0.16,218040000,,"ASX",975226,0.16,,0.16,-5080000,,2.44,2.5,0,,,"0.00"
"NNW",0.075,0.075,,,,0,0,"2017-02-02",0.075,0.075,0.075,0.195,0.072,86980000,,"ASX",25000,0.001,0.01,0.043,4050000,2.549,1.744,75,0,,,"0.000"
"NOR",0.025,0.024,,,,-0.002,-0.08,"2017-02-02",0.023,0.025,0.023,0.074,0.019,22280000,,"ASX",1764541,-0.02,0,0.003,-16649999.999999998,32.103,8.333,,0,,,"0.000"
"NOV",0.17,0.17,,,,-0.005,-0.02941,"2017-02-02",0.165,0.17,0.165,0.26,0.096,15330000,,"ASX",68648,-0.091,,0.049,-4480000,4.076,3.469,,0,,,"0.000"
"NOX",0.51,0.54,,,,-0.01,-0.0196,"2017-02-02",0.48,0.55,0.5,0.89,0.13,37590000,,"ASX",255333,-0.04,,0,-1050000,,,,0,,,"0.00"
"NRT",0.085,0.082,,,,-0.003,-0.03529,"2017-02-02",0.081,0.084,0.082,0.145,0.079,35240000,,"ASX",726814,-0.028,-0.05,0.079,-11720000,11.164,1.076,,0,,,"0.000"
"NSL",0.038,0.039,,,,0,0,"2017-02-02",0.038,0.041,0.038,0.051,0.006,61830000,,"ASX",9119002,-0.006,,0.002,-2230000,,19,,0,,,"0.000"
"NSR",1.435,1.425,,,"6/29/2016",0,0,"2017-02-02",1.425,1.45,1.435,1.944,1.347,482770000,,"ASX",3641908,-0.001,,0.099,49650000,5.936,14.495,,0,,,"0.000"
"NST",3.84,3.84,2.98,0.09,"9/27/2016",0.1,0.026000000000000002,"2017-02-02",3.83,3.95,3.94,5.89,2.87,2370000000,,"ASX",4403171,0.25,0.34,0.75,392370000,2.93,5.1,15.7,0.47,11.59,7.88,"0.00"
"NTC",1.77,1.77,,,"12/17/2010",-0.015,-0.00847,"2017-02-02",1.74,1.82,1.755,3.4,1.655,256810000,,"ASX",41043,0.015,0,0.528,3220000,3.041,3.352,117,0,,10.969,"0.000"
"NTI",0.285,0.28,,,,0.01,0.035089999999999996,"2017-02-02",0.275,0.295,0.295,0.555,0.235,14730000,,"ASX",236866,-0.119,,0.029,-3460000,56.174,9.828,,0,,,"0.000"
"NTM",0.062,0.063,,,,0.001,0.01613,"2017-02-02",0.063,0.063,0.063,0.088,0.006,13510000,,"ASX",140000,-0.005,,0.013,"-387813.00",794.015,4.769,,0,,,"0.000"
"NTU",0.12,0.12,,,,0,0.0435,"2017-02-02",0.12,0.12,0.12,0.17,0.06,59780000,,"ASX",89753,-0.01,-0.01,0,-5730000,502.81,,,0,,,"0.00"
"NUF",8.93,8.96,,,"10/13/2016",0,0,"2017-02-02",8.86,9.03,8.93,9.67,6.3,2370000000,,"ASX",769102,0.06,0.51,5.81,342110000,0.85,1.54,146.39,0.83,17.51,14.4,"0.00"
"NUH",0.1,0.11,,,,0.01,0.047599999999999996,"2017-02-02",0.1,0.11,0.11,0.14,0.03,,,"ASX",1212030,,,0,"0.00",,,,0,,,"0.00"
"NVL",2.1,2.11,,,,0.01,0.0048,"2017-02-02",2.11,2.11,2.11,2.2,1.1,108000000,,"ASX",6495,0.03,0.12,0.82,7680000,2.43,2.56,84.4,0,17.58,15.07,"0.00"
"NVT",4.48,4.48,5.83,0.21,"8/31/2016",-0.02,-0.0045000000000000005,"2017-02-02",4.33,4.52,4.46,6.05,4.33,1640000000,,"ASX",1683384,0.26,0.24,0.46,161200000,1.7,9.68,16.83,2.21,18.58,16.52,"0.00"
"NWH",0.73,0.71,,,"10/8/2014",-0.03,-0.0345,"2017-02-02",0.69,0.73,0.7,0.79,0.04,195220000,,"ASX",1395919,0.08,0.07,0.54,40810000,0.7,1.35,9.09,-0.28,10,7.78,"0.00"
"NWS",16.65,16.53,,,,-0.16,-0.0096,"2017-02-02",16.43,16.7,16.49,19.96,14.76,9590000000,,"ASX",84932,-0.02,0.48,19.83,655000000,1.17,0.84,,4.8,34.35,32.33,"0.00"
"NWSLV",16.09,16.23,,,"3/5/2014",-0.05,-0.0031,"2017-02-02",16.04,16.23,16.04,19.24,14.41,9320000000,,"ASX",1340,-0.02,,19.83,655000000,1.13,0.81,,0,,,"0.00"
"NWZ",0.004,0.004,,,,0,0,"2017-02-02",0.004,0.004,0.004,0.036,0.002,5800000,,"ASX",389500,-0.023,,0.007,-10950000,2.088,0.571,,0,,,"0.000"
"NXT",3.13,3.1,,,,-0.01,-0.0032,"2017-02-02",3.09,3.15,3.12,4.46,2.26,763160000,,"ASX",1047316,0.01,0.05,1.36,26720000,8.57,2.3,390,0.55,62.4,62.4,"0.00"
"NZM",0.64,0.64,,,"10/13/2016",0,-0.0078000000000000005,"2017-02-02",0.63,0.64,0.64,0.92,0.46,125450000,,"ASX",127095,0.22,,1.03,90180000,0.27,0.63,2.92,0,,,"0.00"
"OBJ",0.064,0.067,,,,0.002,0.03125,"2017-02-02",0.066,0.067,0.066,0.105,0.055,117140000,,"ASX",726539,-0.002,,0.004,-3460000,74.654,16,,0,,,"0.000"
"OBL",0.004,0.003,,,,-0.001,-0.25,"2017-02-02",0.003,0.003,0.003,0.045,0.003,"362535.00",,"ASX",157000,-0.021,,0.031,"-659627.00",,0.129,,0,,,"0.000"
"OCC",0.44,0.45,,,,0.03,0.0562,"2017-02-02",0.45,0.47,0.47,0.55,0.28,43000000,,"ASX",144460,-0.04,,0.05,-5250000,61.08,8.4,,0,,,"0.00"
"OCL",2.33,2.26,,,"9/6/2016",-0.07,-0.03,"2017-02-02",2.26,2.26,2.26,2.26,1.3,206030000,,"ASX",3497,0.06,0.1,0.2,6570000,4.24,11.83,39.65,0.68,22.6,18.83,"0.00"
"OCP",2.2,2.34,,,"9/4/2009",0.19,0.0864,"2017-02-02",2.34,2.39,2.39,2.4,1.35,84200000,,"ASX",21506,0.14,,2.53,9670000,1.54,0.87,17.07,0,,,"0.00"
"ODY",0.1,0.11,,,,0.01,0.1,"2017-02-02",0.11,0.11,0.11,0.11,0.05,12010000,,"ASX",105055,0,,0.04,"0.00",108.22,2.78,,0,,,"0.00"
"OEC",0.83,0.83,,,,0,0,"2017-02-02",0.83,0.83,0.83,0.96,0.45,62530000,,"ASX",90000,0.03,0.04,0.4,-7520000,5.38,2.05,30.74,0,20.75,7.55,"0.00"
"OEL",0.038,0.037,0,0,,0,0,"2017-02-02",0.037,0.038,0.038,0.063,0.018,44910000,,"ASX",200615,-0.017,-0.01,0.019,-19980000,1.658,2,,0,,,"0.000"
"OEX",0.007,0.007,,,,0,0,"2017-02-02",0.007,0.007,0.007,0.022,0.006,8260000,,"ASX",158545,-0.032,0,0.008,-14200000,18.521,0.875,,0,,,"0.000"
"OFX",1.27,1.32,,,"6/9/2016",0.065,0.05118,"2017-02-02",1.28,1.335,1.335,3.25,1.28,325010000,,"ASX",4373684,0.083,0.1,0.228,29750000,2.726,5.57,16.084,1.78,13.35,10.269,"0.000"
"OGC",4.55,4.66,,,"3/11/2005",-0.71,-0.156,"2017-02-02",3.74,4.73,3.84,5.79,2.8,2350000000,,"ASX",1582625,0.19,0.2,2.16,273640000,4.45,2.1,20.43,0.56,19.2,12.39,"0.00"
"OIL",0.054,0.054,,,,-0.001,-0.018520000000000002,"2017-02-02",0.053,0.054,0.053,0.062,0.02,16510000.000000002,,"ASX",90749,-0.006,,-0.003,-2360000,54.302,,,0,,,"0.000"
"OKU",0.14,0.14,,,,-0.005,-0.03571,"2017-02-02",0.135,0.14,0.135,0.25,0.065,32470000,,"ASX",604234,-0.007,,0.092,"0.00",,1.522,,0,,,"0.000"
"OMH",0.11,0.12,,,"4/11/2011",0.01,0.0909,"2017-02-02",0.12,0.12,0.12,0.17,0.04,87780000,,"ASX",15683,-0.21,0.02,0.1,-4930000,0.22,1.06,,0,,,"0.00"
"OML",4.5,4.49,,,"8/29/2016",-0.01,-0.0022,"2017-02-02",4.46,4.52,4.49,5.88,3.72,674160000,,"ASX",469420,0.13,0.24,1.69,65190000,2.23,2.67,35.63,0.94,18.71,15.48,"0.00"
"ONE",6.5,6.5,,,,0,0,"2017-02-02",6.5,6.5,6.5,7.28,3.55,352920000,,"ASX",158727,-0.32,-0.29,0.88,-13710000,50.99,7.39,,0,,,"0.00"
"ONT",7.55,7.6,,,"3/9/2016",0.1,0.0132,"2017-02-02",7.55,7.65,7.65,7.9,6.55,181140000,,"ASX",4493,0.32,0.35,1.45,12730000,4.91,5.2,23.76,2.48,21.86,19.62,"0.00"
"OOK",0.025,0.025,,,,0.001,0.04,"2017-02-02",0.025,0.026,0.026,0.041,0.019,5460000,,"ASX",1850492,0.071,,0.014,"0.00",276.146,1.786,0.366,0,,,"0.000"
"OPG",0.5,0.52,,,"9/12/2016",0.02,0.04,"2017-02-02",0.52,0.52,0.52,0.62,0.42,50130000,,"ASX",30000,0.15,,0.26,11920000,0.43,1.9,3.56,0,,,"0.00"
"OPT",0.98,0.96,,,"10/11/2004",0.015,0.015309999999999999,"2017-02-02",0.95,1.015,0.995,1.015,0.3,149450000,,"ASX",280832,-0.043,-0.05,0.1,-7720000,435.967,9.8,,0,,,"0.000"
"ORA",2.85,2.85,,,"2/29/2016",0,0,"2017-02-02",2.83,2.89,2.85,3.18,2.14,3400000000,,"ASX",3618560,0.14,0.15,1.26,374300000,0.88,2.27,20.5,3.05,19,17.81,"0.00"
"ORE",4.13,4.25,,,,-0.01,-0.0024,"2017-02-02",4.02,4.25,4.12,5.05,2.18,863050000,,"ASX",2348706,-0.12,0.06,0.91,-10850000,55.72,4.53,,-5.02,68.67,29.43,"0.00"
"ORG",7.2,7.22,0,0,"2/23/2016",-0.04,-0.005600000000000001,"2017-02-02",7.14,7.25,7.16,7.41,3.5,12550000000,,"ASX",5247264,-0.37,0.3,8.27,1250000000,1.06,0.87,,0.78,23.87,13.51,"0.00"
"ORI",18.7,18.76,3.36,0.43,"11/10/2016",0.08,0.0043,"2017-02-02",18.68,18.82,18.78,19.23,12.04,7040000000,,"ASX",1076185,0.92,1.04,7.42,801400000,1.38,2.52,20.41,3.55,18.06,16.62,"0.00"
"ORL",1.745,1.75,,,"4/5/2016",-0.01,-0.00573,"2017-02-02",1.735,1.755,1.735,2.92,1.61,70640000,,"ASX",1063398,0.084,0.11,0.877,10960000,0.52,1.99,20.655,1.84,15.773,9.639,"0.000"
"ORM",0.025,0.025,,,,0,0,"2017-02-02",0.025,0.025,0.025,0.026,0.006,8630000,,"ASX",14600,-0.003,,0.007,"-451642.00",,3.571,,0,,,"0.000"
"ORN",0.019,0.018,,,,-0.002,-0.10525999999999999,"2017-02-02",0.017,0.018,0.017,0.031,0.01,8080000,,"ASX",1939977,-0.007,,0.011,-2260000,20.526,1.727,,0,,,"0.000"
"ORR",0.52,0.52,,,,0.02,0.0385,"2017-02-02",0.52,0.54,0.54,0.74,0.1,93640000,,"ASX",175194,-0.03,-0.03,0.11,-3760000,1858.27,4.81,,0,,,"0.00"
"OSH",6.98,7.04,0.96,0.05,"9/6/2016",0.01,0.0014000000000000002,"2017-02-02",6.95,7.08,6.99,7.74,5.95,10640000000,,"ASX",6372635,-0.16,0.08,3.07,849930000,8.16,2.27,,8.56,87.38,31.77,"0.00"
"OSL",0.099,0.1,,,,0.006,0.06061,"2017-02-02",0.1,0.105,0.105,0.25,0.08,48770000,,"ASX",335729,-0.012,-0.02,0.032,-5010000,11.983,3.094,,0,,,"0.000"
"OSP",0.44,0.45,,,,0,-0.011200000000000002,"2017-02-02",0.44,0.45,0.44,0.51,0.19,67830000,,"ASX",75354,-0.08,-0.05,0.04,-11960000,207.39,11.41,,0,,,"0.00"
"OTR",0.34,0.34,,,"9/28/2009",0,0,"2017-02-02",0.34,0.34,0.34,0.54,0.05,19560000,,"ASX",51450,-0.03,,0.23,-2180000,0.07,1.5,,0,,,"0.00"
"OVH",0.59,0.59,,,,-0.01,-0.0169,"2017-02-02",0.57,0.6,0.58,0.86,0.5,112030000,,"ASX",283616,-0.02,0.01,0.19,-3070000,4.25,3.09,,0,58,29,"0.00"
"OVL",0.02,0.021,,,,0.002,0.1,"2017-02-02",0.021,0.022,0.022,0.028,0.005,14780000,,"ASX",1044442,-0.003,,0,-1150000,250.862,,,0,,,"0.000"
"OVN",0.8,0.8,,,,-0.01,-0.0125,"2017-02-02",0.79,0.8,0.79,1,0.58,56880000,,"ASX",28606,-0.05,,0.04,-2240000,106.63,20,,0,,,"0.00"
"OXX",0.05,0.05,,,,0,-0.0385,"2017-02-02",0.05,0.05,0.05,0.05,0.03,11330000,,"ASX",10000,-0.01,,0.19,-1340000,,0.28,,0,,,"0.00"
"OZG",0.17,0.17,,,,0,0,"2017-02-02",0.17,0.17,0.17,0.17,0.11,,,"ASX",13000,0,,0,"0.00",,,,0,,,"0.00"
"OZL",9.13,9.3,2.3,0.15,"2/22/2016",0.3,0.0329,"2017-02-02",9.27,9.56,9.43,9.56,3.68,2860000000,,"ASX",3379075,0.36,0.37,7.57,510100000,3.12,1.21,26.49,-1.02,25.49,22.45,"0.00"
"PAA",0.05,0.048,,,,-0.002,-0.04,"2017-02-02",0.048,0.048,0.048,0.159,0.048,4440000,,"ASX",47000,-0.042,,0.054,-1740000,1.702,0.926,,0,,,"0.000"
"PAC",5,5,,,"9/6/2016",0.2,0.04,"2017-02-02",4.95,5.26,5.2,7.18,3.48,146250000,,"ASX",134337,-1.72,0.42,6.66,"465573.00",25.1,0.75,,1.18,12.38,10.61,"0.00"
"PAF",0.945,0.945,,,"9/14/2016",0,0,"2017-02-02",0.945,0.945,0.945,0.977,0.835,52480000000,,"ASX",1582,,,0,"0.00",,,,0,,,"0.000"
"PAI",0.92,0.92,,,,-0.005,-0.005430000000000001,"2017-02-02",0.91,0.925,0.915,1,0.875,268279999999.99997,,"ASX",205072,,,0,"0.00",,,,0,,,"0.000"
"PAK",0.11,0.11,,,,-0.005,-0.04545,"2017-02-02",0.105,0.11,0.105,0.203,0.025,12200000,,"ASX",671214,-0.008,,0.029,"0.00",,3.793,,0,,,"0.000"
"PAN",0.27,0.27,0,0,"3/24/2015",0.01,0.037000000000000005,"2017-02-02",0.27,0.28,0.28,0.38,0.07,120000000,,"ASX",336954,-0.43,-0.02,0.24,-6030000,1.26,1.13,,-0.52,,28,"0.00"
"PAR",0.43,0.43,,,,-0.025,-0.05814,"2017-02-02",0.405,0.43,0.405,0.62,0.26,35560000,,"ASX",24803,-0.036,,0.128,-3030000,29.257,3.359,,0,,,"0.000"
"PBT",0.055,0.054,,,,-0.002,-0.03636,"2017-02-02",0.052,0.054,0.053,0.15,0.042,28300000,,"ASX",171747,-0.014,,0.059,-8560000,5.997,0.932,,0,,,"0.000"
"PCH",0.006,0.006,,,,0,0,"2017-02-02",0.006,0.006,0.006,0.06,0.005,1490000,,"ASX",1486893,-0.026,,0.001,-2130000,8690.982,6,,0,,,"0.000"
"PCL",0.004,0.004,,,,-0.001,-0.25,"2017-02-02",0.003,0.004,0.003,0.008,0.003,5150000,,"ASX",5800000,-0.004,0,0.006,-5400000,,0.667,,0,,,"0.000"
